,Label,Occurences,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
0,con,334,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,data_distribution
1,pro,373,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,data_distribution
0,con,334,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,data_distribution
1,pro,373,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,data_distribution
0,con,334,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,data_distribution
1,pro,373,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,data_distribution
0,con,334,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,data_distribution
1,pro,373,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,data_distribution
0,con,334,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,data_distribution
1,pro,373,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,data_distribution
0,con,334,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,data_distribution
1,pro,373,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,data_distribution
0,con,334,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,data_distribution
1,pro,373,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,data_distribution
0,con,334,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,data_distribution
1,pro,373,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,data_distribution
0,con,334,b78420aa3deb4721934e8f973a38afb4,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:23:34.938000+00:00,sequential-representation-least-confidence,data_distribution
1,pro,373,b78420aa3deb4721934e8f973a38afb4,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:23:34.938000+00:00,sequential-representation-least-confidence,data_distribution
0,con,334,d6bc4db170404cac8dcb1700d2865668,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:01:31.257000+00:00,fluctuation-historical-sequence,data_distribution
1,pro,373,d6bc4db170404cac8dcb1700d2865668,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:01:31.257000+00:00,fluctuation-historical-sequence,data_distribution
0,con,334,7ad44176643a4a5f8e79b9c7d1ba5538,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:30:18.009000+00:00,diversity,data_distribution
1,pro,373,7ad44176643a4a5f8e79b9c7d1ba5538,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:30:18.009000+00:00,diversity,data_distribution
0,con,334,2f38ece28f2042f780c58798c991d80c,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:15:18.267000+00:00,max-tag-count,data_distribution
1,pro,373,2f38ece28f2042f780c58798c991d80c,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:15:18.267000+00:00,max-tag-count,data_distribution
0,con,334,808ebad48b3b4cb0a43d7bf1155a7eea,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 15:39:53.309000+00:00,round-robin-highest-confidence,data_distribution
1,pro,373,808ebad48b3b4cb0a43d7bf1155a7eea,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 15:39:53.309000+00:00,round-robin-highest-confidence,data_distribution
0,con,334,3f0f4f38ea634b77864056111736e220,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:09:21.909000+00:00,k-means-cluster-based-bert-km,data_distribution
1,pro,373,3f0f4f38ea634b77864056111736e220,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:09:21.909000+00:00,k-means-cluster-based-bert-km,data_distribution
0,con,334,53698b8e9af44ce18b8c63a79aecb348,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:07:16.660000+00:00,tag-flip-historical,data_distribution
1,pro,373,53698b8e9af44ce18b8c63a79aecb348,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:07:16.660000+00:00,tag-flip-historical,data_distribution
0,con,334,0a687658fd7c44f4af48193fd02f8366,22ae19a3f90246338b7c89c72613c078,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 04:08:59.029000+00:00,information-density,data_distribution
1,pro,373,0a687658fd7c44f4af48193fd02f8366,22ae19a3f90246338b7c89c72613c078,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 04:08:59.029000+00:00,information-density,data_distribution
0,con,334,9751d5e621954143b3fcd456ce6b152f,2b8d7e0ca3284d7785dfcf7e923de00c,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 02:05:43.331000+00:00,margin-confidence,data_distribution
1,pro,373,9751d5e621954143b3fcd456ce6b152f,2b8d7e0ca3284d7785dfcf7e923de00c,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 02:05:43.331000+00:00,margin-confidence,data_distribution
0,con,334,2aef268347d340dea5e391ea97d19d07,a508c1834d494264b0b83e6c7b8ae318,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 16:11:00.972000+00:00,randomizer,data_distribution
1,pro,373,2aef268347d340dea5e391ea97d19d07,a508c1834d494264b0b83e6c7b8ae318,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 16:11:00.972000+00:00,randomizer,data_distribution
0,con,334,2a82e71814aa49f4b10719580242fe3c,1165ebb8c92b45a282bfd7687cb52b53,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:58:26.061000+00:00,entropy-confidence,data_distribution
1,pro,373,2a82e71814aa49f4b10719580242fe3c,1165ebb8c92b45a282bfd7687cb52b53,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:58:26.061000+00:00,entropy-confidence,data_distribution
0,con,334,5d185acda0f540e380e28d6398e5c409,92e06e2046c04462a82ab712b637de71,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 03:03:18.089000+00:00,least-confidence,data_distribution
1,pro,373,5d185acda0f540e380e28d6398e5c409,92e06e2046c04462a82ab712b637de71,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 03:03:18.089000+00:00,least-confidence,data_distribution
0,con,334,754ff8277fa14bdca8419fd23bdda3bf,22ae19a3f90246338b7c89c72613c078,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 03:35:00.325000+00:00,information-density,data_distribution
1,pro,373,754ff8277fa14bdca8419fd23bdda3bf,22ae19a3f90246338b7c89c72613c078,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 03:35:00.325000+00:00,information-density,data_distribution
0,con,334,cf12aed05d9e40e4bbe676cd1a7a7062,a508c1834d494264b0b83e6c7b8ae318,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:52:04.843000+00:00,randomizer,data_distribution
1,pro,373,cf12aed05d9e40e4bbe676cd1a7a7062,a508c1834d494264b0b83e6c7b8ae318,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:52:04.843000+00:00,randomizer,data_distribution
0,con,334,d05cc19c1ba9444b996d4bf9d76edc62,1165ebb8c92b45a282bfd7687cb52b53,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:39:45.659000+00:00,entropy-confidence,data_distribution
1,pro,373,d05cc19c1ba9444b996d4bf9d76edc62,1165ebb8c92b45a282bfd7687cb52b53,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:39:45.659000+00:00,entropy-confidence,data_distribution
0,con,334,b5f7f1b2fbc2461081d5f9a60886f811,2b8d7e0ca3284d7785dfcf7e923de00c,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 01:36:52.980000+00:00,margin-confidence,data_distribution
1,pro,373,b5f7f1b2fbc2461081d5f9a60886f811,2b8d7e0ca3284d7785dfcf7e923de00c,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 01:36:52.980000+00:00,margin-confidence,data_distribution
0,con,334,f446d2e6d282467d81288c60149ce235,92e06e2046c04462a82ab712b637de71,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 02:29:57.185000+00:00,least-confidence,data_distribution
1,pro,373,f446d2e6d282467d81288c60149ce235,92e06e2046c04462a82ab712b637de71,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 02:29:57.185000+00:00,least-confidence,data_distribution
0,con,334,71381fca29fd4ce8b28237f6d8154e14,22ae19a3f90246338b7c89c72613c078,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 03:09:05.133000+00:00,information-density,data_distribution
1,pro,373,71381fca29fd4ce8b28237f6d8154e14,22ae19a3f90246338b7c89c72613c078,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 03:09:05.133000+00:00,information-density,data_distribution
0,con,334,925a3fe2cf834e18b71d01c0032fc65b,1165ebb8c92b45a282bfd7687cb52b53,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:25:32.956000+00:00,entropy-confidence,data_distribution
1,pro,373,925a3fe2cf834e18b71d01c0032fc65b,1165ebb8c92b45a282bfd7687cb52b53,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:25:32.956000+00:00,entropy-confidence,data_distribution
0,con,334,a02cde9c79824e88841847d5afe56114,a508c1834d494264b0b83e6c7b8ae318,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:38:45.547000+00:00,randomizer,data_distribution
1,pro,373,a02cde9c79824e88841847d5afe56114,a508c1834d494264b0b83e6c7b8ae318,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:38:45.547000+00:00,randomizer,data_distribution
0,con,334,5475d8e8c6fe43cba791e82bc8c015af,2b8d7e0ca3284d7785dfcf7e923de00c,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 01:14:36.807000+00:00,margin-confidence,data_distribution
1,pro,373,5475d8e8c6fe43cba791e82bc8c015af,2b8d7e0ca3284d7785dfcf7e923de00c,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 01:14:36.807000+00:00,margin-confidence,data_distribution
0,con,334,27aa52bab56b4b9994a7a1e5c20e533a,92e06e2046c04462a82ab712b637de71,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 02:05:57.900000+00:00,least-confidence,data_distribution
1,pro,373,27aa52bab56b4b9994a7a1e5c20e533a,92e06e2046c04462a82ab712b637de71,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 02:05:57.900000+00:00,least-confidence,data_distribution
0,con,334,0648f4c2659d4309b9154cad47c95b0d,4781ce9935114640b573c5ca1f675020,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 02:44:19.501000+00:00,information-density,data_distribution
1,pro,373,0648f4c2659d4309b9154cad47c95b0d,4781ce9935114640b573c5ca1f675020,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 02:44:19.501000+00:00,information-density,data_distribution
0,con,334,1c5e273aa1704a30ac12206ac99c28ca,44badf84da3a4120982fd005a296b171,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:26:44.324000+00:00,randomizer,data_distribution
1,pro,373,1c5e273aa1704a30ac12206ac99c28ca,44badf84da3a4120982fd005a296b171,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:26:44.324000+00:00,randomizer,data_distribution
0,con,334,30003c154c5c4e55897124bb210bcaa6,097960102e674f4bbef65bc988ca24be,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:11:02.450000+00:00,entropy-confidence,data_distribution
1,pro,373,30003c154c5c4e55897124bb210bcaa6,097960102e674f4bbef65bc988ca24be,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 21:11:02.450000+00:00,entropy-confidence,data_distribution
0,con,334,e862cc9f7aa94d21a6e1b937ff6e995c,a5c410ce2e2f4dc192091960c707568a,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 00:52:01.228000+00:00,margin-confidence,data_distribution
1,pro,373,e862cc9f7aa94d21a6e1b937ff6e995c,a5c410ce2e2f4dc192091960c707568a,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 00:52:01.228000+00:00,margin-confidence,data_distribution
0,con,334,9c0bcb8c0eda4c8a88a4d041322649a1,8dc8e0ffcf4f4b8cb3e2394f9c539fcb,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 01:38:08.315000+00:00,least-confidence,data_distribution
1,pro,373,9c0bcb8c0eda4c8a88a4d041322649a1,8dc8e0ffcf4f4b8cb3e2394f9c539fcb,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 01:38:08.315000+00:00,least-confidence,data_distribution
0,con,334,8abc7652e642466ca38bce4680631d25,4781ce9935114640b573c5ca1f675020,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 02:09:44.535000+00:00,information-density,data_distribution
1,pro,373,8abc7652e642466ca38bce4680631d25,4781ce9935114640b573c5ca1f675020,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 02:09:44.535000+00:00,information-density,data_distribution
0,con,334,df67b9de6a424305a152cbdca67e098a,44badf84da3a4120982fd005a296b171,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:08:35.739000+00:00,randomizer,data_distribution
1,pro,373,df67b9de6a424305a152cbdca67e098a,44badf84da3a4120982fd005a296b171,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 15:08:35.739000+00:00,randomizer,data_distribution
0,con,334,f57ba5a85e6b4903a99c15b0d93d33e1,097960102e674f4bbef65bc988ca24be,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 20:51:58.274000+00:00,entropy-confidence,data_distribution
1,pro,373,f57ba5a85e6b4903a99c15b0d93d33e1,097960102e674f4bbef65bc988ca24be,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 20:51:58.274000+00:00,entropy-confidence,data_distribution
0,con,334,80385c483edf4ba9b6f20adc24ec25a4,a5c410ce2e2f4dc192091960c707568a,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 00:29:00.335000+00:00,margin-confidence,data_distribution
1,pro,373,80385c483edf4ba9b6f20adc24ec25a4,a5c410ce2e2f4dc192091960c707568a,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 00:29:00.335000+00:00,margin-confidence,data_distribution
0,con,334,9383d8c40f9c4eb6a23941d2514ec6e5,8dc8e0ffcf4f4b8cb3e2394f9c539fcb,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 01:07:36.086000+00:00,least-confidence,data_distribution
1,pro,373,9383d8c40f9c4eb6a23941d2514ec6e5,8dc8e0ffcf4f4b8cb3e2394f9c539fcb,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 01:07:36.086000+00:00,least-confidence,data_distribution
0,con,334,26837ed545474c7b89aa9d77d832b594,44badf84da3a4120982fd005a296b171,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 14:55:51.025000+00:00,randomizer,data_distribution
1,pro,373,26837ed545474c7b89aa9d77d832b594,44badf84da3a4120982fd005a296b171,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 14:55:51.025000+00:00,randomizer,data_distribution
0,con,334,70e0b0a1b0fa452ea8f2326e4206ddc5,4781ce9935114640b573c5ca1f675020,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 01:44:20.485000+00:00,information-density,data_distribution
1,pro,373,70e0b0a1b0fa452ea8f2326e4206ddc5,4781ce9935114640b573c5ca1f675020,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 01:44:20.485000+00:00,information-density,data_distribution
0,con,334,2b3286cd72074593a0ed126135e63116,097960102e674f4bbef65bc988ca24be,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 20:37:44.571000+00:00,entropy-confidence,data_distribution
1,pro,373,2b3286cd72074593a0ed126135e63116,097960102e674f4bbef65bc988ca24be,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 20:37:44.571000+00:00,entropy-confidence,data_distribution
0,con,334,eccc3f668a8c41be896a4c2f9ff9473f,a5c410ce2e2f4dc192091960c707568a,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 00:10:53.875000+00:00,margin-confidence,data_distribution
1,pro,373,eccc3f668a8c41be896a4c2f9ff9473f,a5c410ce2e2f4dc192091960c707568a,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-15 00:10:53.875000+00:00,margin-confidence,data_distribution
0,con,334,0176f6a60af44a2d85e0ea0b3f765558,8dc8e0ffcf4f4b8cb3e2394f9c539fcb,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 00:44:24.813000+00:00,least-confidence,data_distribution
1,pro,373,0176f6a60af44a2d85e0ea0b3f765558,8dc8e0ffcf4f4b8cb3e2394f9c539fcb,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 00:44:24.813000+00:00,least-confidence,data_distribution
0,con,334,16c97c6b06e943c49a30796520e99b29,d82990722918489db96e81e40fe16f2f,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 01:20:46.423000+00:00,information-density,data_distribution
1,pro,373,16c97c6b06e943c49a30796520e99b29,d82990722918489db96e81e40fe16f2f,b69b0177969a42f4be743e250d84471f,75,data/processed_data/aurc,2024-08-06 01:20:46.423000+00:00,information-density,data_distribution
0,con,334,43bc35ad67a1424582a71bfb8a893c92,8b24e2b1c5b447fd85f7801ec1948961,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 20:23:05.841000+00:00,entropy-confidence,data_distribution
1,pro,373,43bc35ad67a1424582a71bfb8a893c92,8b24e2b1c5b447fd85f7801ec1948961,98eab870452c473babc1c955024b8019,107,data/processed_data/aurc,2024-08-14 20:23:05.841000+00:00,entropy-confidence,data_distribution
0,con,334,0ccf6bb332e944e897d155eeca1bd98d,2f4d5653a1a84ed5aa689cfcc27ec7fb,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 14:43:18.403000+00:00,randomizer,data_distribution
1,pro,373,0ccf6bb332e944e897d155eeca1bd98d,2f4d5653a1a84ed5aa689cfcc27ec7fb,a92062c13e404f29b9c83b6e8489877e,104,data/processed_data/aurc,2024-08-13 14:43:18.403000+00:00,randomizer,data_distribution
0,con,334,986598711fe1402d8c8ffcd5c8ba96be,cc4c4c00c9744a6bbc23f97221bf2537,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-14 23:53:06.770000+00:00,margin-confidence,data_distribution
1,pro,373,986598711fe1402d8c8ffcd5c8ba96be,cc4c4c00c9744a6bbc23f97221bf2537,e9affffaa1424d4387dd2618c2ff3938,106,data/processed_data/aurc,2024-08-14 23:53:06.770000+00:00,margin-confidence,data_distribution
0,con,334,0dae84145c3d4bb6b176529b603a71b7,77499a24bfcf460f970da05b189b6b3a,a5f482beefef4b4a8e5795ecb73bed42,105,data/processed_data/aurc,2024-08-15 00:24:13.785000+00:00,least-confidence,data_distribution
